,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29
10,-0.0319988,-0.191993,0.0639975,-0.0959963,-0.127995,-0.25599,-0.127995,0.0319988,-0.191993,0.0639975,0.0319988,-0.0319988,-0.159994,-0.0639975,-0.0639975,-0.0639975,0.287989,0.287989,0.191993,-0.0319988,0.0,-0.25599,0.0319988,-0.159994,-0.159994,-0.191993,-0.0319988,-0.223991,-0.191993,-0.0319988
11,0.0,-0.159994,0.0,-0.0959963,-0.159994,-0.287989,-0.159994,0.0,-0.191993,0.0639975,-0.0319988,0.0319988,-0.127995,-0.0319988,-0.0639975,-0.0319988,0.25599,0.25599,0.127995,0.0319988,-0.0639975,-0.223991,0.0639975,-0.191993,-0.127995,-0.223991,0.0,-0.223991,-0.223991,0.0
12,0.0,-0.159994,0.0319988,-0.0959963,-0.159994,-0.287989,-0.127995,0.0319988,-0.191993,0.0319988,-0.0319988,0.0,-0.0959963,-0.0639975,-0.127995,-0.0319988,0.287989,0.351986,0.127995,-0.0639975,-0.0319988,-0.223991,0.0639975,-0.223991,-0.127995,-0.25599,0.0,-0.191993,-0.25599,0.0319988
13,-0.0319988,-0.159994,0.0639975,-0.127995,-0.127995,-0.287989,-0.0959963,0.0319988,-0.223991,0.0319988,0.0,0.0639975,-0.159994,-0.0639975,-0.0959963,-0.0639975,0.287989,0.319988,0.159994,-0.0319988,0.0319988,-0.223991,0.0319988,-0.191993,-0.159994,-0.25599,0.0,-0.191993,-0.191993,-0.0319988
14,0.0,-0.25599,0.0319988,-0.0959963,-0.159994,-0.25599,-0.127995,0.0319988,-0.159994,0.0639975,0.0,0.0319988,-0.127995,-0.0639975,-0.127995,0.0,0.25599,0.287989,0.159994,-0.0319988,0.0,-0.223991,0.0319988,-0.159994,-0.127995,-0.223991,0.0,-0.223991,-0.25599,0.0639975
15,0.0,-0.159994,0.0319988,-0.0959963,-0.159994,-0.25599,-0.0959963,0.0639975,-0.191993,0.0319988,0.0,0.0,-0.159994,-0.0319988,-0.0959963,-0.0319988,0.25599,0.287989,0.191993,-0.0959963,-0.0319988,-0.25599,0.0319988,-0.191993,-0.159994,-0.223991,0.0639975,-0.191993,-0.223991,0.0319988
16,-0.0639975,-0.223991,0.0639975,-0.0959963,-0.159994,-0.223991,-0.0959963,0.0319988,-0.127995,0.0319988,0.0319988,0.0,-0.159994,-0.0639975,-0.0639975,0.0,0.25599,0.319988,0.127995,0.0,0.0319988,-0.25599,0.0319988,-0.127995,-0.127995,-0.25599,0.0,-0.25599,-0.223991,0.0
17,-0.0319988,-0.159994,0.0319988,-0.0639975,-0.191993,-0.287989,-0.127995,0.0,-0.223991,0.0319988,0.0319988,0.0,-0.159994,-0.0639975,-0.0959963,0.0319988,0.287989,0.287989,0.159994,-0.0319988,0.0319988,-0.223991,0.0319988,-0.191993,-0.159994,-0.223991,-0.0319988,-0.191993,-0.223991,0.0319988
18,0.0,-0.159994,0.0319988,-0.0639975,-0.127995,-0.319988,-0.0959963,0.0639975,-0.223991,0.0639975,-0.0319988,0.0319988,-0.0959963,-0.0639975,-0.0959963,-0.0639975,0.287989,0.25599,0.127995,-0.0959963,0.0,-0.25599,0.0639975,-0.191993,-0.0959963,-0.287989,0.0,-0.191993,-0.223991,0.0319988
19,-0.0639975,-0.159994,0.0639975,-0.0959963,-0.127995,-0.25599,-0.127995,0.0319988,-0.191993,0.0319988,0.0,-0.0319988,-0.159994,-0.0639975,-0.0959963,-0.0639975,0.25599,0.287989,0.127995,-0.0639975,0.0,-0.25599,0.0319988,-0.159994,-0.159994,-0.223991,0.0319988,-0.191993,-0.223991,0.0
20,-0.0639975,-0.191993,0.0,-0.127995,-0.127995,-0.319988,-0.159994,0.0319988,-0.159994,0.0319988,-0.0319988,0.0319988,-0.127995,-0.0639975,-0.127995,-0.0319988,0.25599,0.319988,0.127995,-0.0319988,-0.0319988,-0.223991,0.0319988,-0.127995,-0.0639975,-0.25599,0.0,-0.191993,-0.223991,0.0
